type,n,algo,threshold,time
random,12900,hybrid,15,3536.2
random,12900,hybrid,20,3542
random,12900,hybrid,30,3238.8
random,12900,hybrid,50,3188.4
random,13000,standard,0,7331.4
random,13000,hybrid,5,4871.2
random,13000,hybrid,10,4145
random,13000,hybrid,15,3597.2
random,13000,hybrid,20,3621.8
random,13000,hybrid,30,3318.2
random,13000,hybrid,50,3307.6
random,13100,standard,0,7365
random,13100,hybrid,5,5000.6
random,13100,hybrid,10,4213.2
random,13100,hybrid,15,3588.6
random,13100,hybrid,20,3589.6
random,13100,hybrid,30,3322
random,13100,hybrid,50,3316.6
random,13200,standard,0,7406.4
random,13200,hybrid,5,4921
random,13200,hybrid,10,4155.4
random,13200,hybrid,15,3626.6
random,13200,hybrid,20,3628.8
random,13200,hybrid,30,3323
random,13200,hybrid,50,3329.6
random,13300,standard,0,7539
random,13300,hybrid,5,4975.8
random,13300,hybrid,10,4196.4
random,13300,hybrid,15,3661
random,13300,hybrid,20,3640.6
random,13300,hybrid,30,3340.4
random,13300,hybrid,50,3342.8
random,13400,standard,0,7582.4
random,13400,hybrid,5,4998
random,13400,hybrid,10,4197.8
random,13400,hybrid,15,3651
random,13400,hybrid,20,3643.8
random,13400,hybrid,30,3364.8
random,13400,hybrid,50,3367
random,13500,standard,0,7643.2
random,13500,hybrid,5,5026.4
random,13500,hybrid,10,4273.4
random,13500,hybrid,15,3710.8
random,13500,hybrid,20,3703
random,13500,hybrid,30,3395.2
random,13500,hybrid,50,3394.2
random,13600,standard,0,7841.8
random,13600,hybrid,5,5316.2
random,13600,hybrid,10,4608.4
random,13600,hybrid,15,3807.4
random,13600,hybrid,20,3836.4
random,13600,hybrid,30,3513
random,13600,hybrid,50,3560.6
random,13700,standard,0,7874.8
random,13700,hybrid,5,5273.4
random,13700,hybrid,10,4382
random,13700,hybrid,15,3813.8
random,13700,hybrid,20,3849.8
random,13700,hybrid,30,3512
random,13700,hybrid,50,3547.6
random,13800,standard,0,8117.2
random,13800,hybrid,5,5339.2
random,13800,hybrid,10,4543.8
random,13800,hybrid,15,4438
random,13800,hybrid,20,4110.6
random,13800,hybrid,30,3710.8
random,13800,hybrid,50,3531.8
random,13900,standard,0,8157.8
random,13900,hybrid,5,5292.2
random,13900,hybrid,10,4545.8
random,13900,hybrid,15,3899.2
random,13900,hybrid,20,3884.6
random,13900,hybrid,30,3563.6
random,13900,hybrid,50,3574.8
random,14000,standard,0,8093.2
random,14000,hybrid,5,5318.4
random,14000,hybrid,10,4481
random,14000,hybrid,15,3898
random,14000,hybrid,20,3911
random,14000,hybrid,30,3587.8
random,14000,hybrid,50,3572.8
random,14100,standard,0,8041.4
random,14100,hybrid,5,5329.2
random,14100,hybrid,10,4528.8
random,14100,hybrid,15,3936.4
random,14100,hybrid,20,3965.2
random,14100,hybrid,30,3645.4
random,14100,hybrid,50,3622.6
random,14200,standard,0,8685.2
random,14200,hybrid,5,5294
random,14200,hybrid,10,4497.8
random,14200,hybrid,15,3926.8
random,14200,hybrid,20,3905.4
random,14200,hybrid,30,3623.6
random,14200,hybrid,50,3595.6
random,14300,standard,0,8166
random,14300,hybrid,5,5323.6
random,14300,hybrid,10,4511.4
random,14300,hybrid,15,3939.4
random,14300,hybrid,20,3952.8
random,14300,hybrid,30,3689.2
random,14300,hybrid,50,3644
random,14400,standard,0,8267
random,14400,hybrid,5,5536.6
random,14400,hybrid,10,4686.4
random,14400,hybrid,15,4014.8
random,14400,hybrid,20,4099.6
random,14400,hybrid,30,3772.2
random,14400,hybrid,50,3672.8
random,14500,standard,0,8500.2
random,14500,hybrid,5,5366.6
random,14500,hybrid,10,4592.6
random,14500,hybrid,15,4028.4
random,14500,hybrid,20,4073.2
random,14500,hybrid,30,3898.6
random,14500,hybrid,50,4010
random,14600,standard,0,8391.6
random,14600,hybrid,5,5360.4
random,14600,hybrid,10,4571.6
random,14600,hybrid,15,4113.4
random,14600,hybrid,20,4082
random,14600,hybrid,30,3774.2
random,14600,hybrid,50,3745.6
random,14700,standard,0,8517
random,14700,hybrid,5,5507.2
random,14700,hybrid,10,4683.6
random,14700,hybrid,15,4139.8
random,14700,hybrid,20,4224.6
random,14700,hybrid,30,3926.4
random,14700,hybrid,50,3925.4
random,14800,standard,0,8797.6
random,14800,hybrid,5,5623.2
random,14800,hybrid,10,4774.8
random,14800,hybrid,15,4079.8
random,14800,hybrid,20,4056
random,14800,hybrid,30,3753
random,14800,hybrid,50,3797.2
random,14900,standard,0,8710
random,14900,hybrid,5,5613.2
random,14900,hybrid,10,4736.8
random,14900,hybrid,15,4111
random,14900,hybrid,20,4142.6
random,14900,hybrid,30,3863.2
random,14900,hybrid,50,3886.6
random,15000,standard,0,8817.6
random,15000,hybrid,5,5564.6
random,15000,hybrid,10,4778.4
random,15000,hybrid,15,4176
random,15000,hybrid,20,4175.4
random,15000,hybrid,30,3831.8
random,15000,hybrid,50,3829.8
random,15100,standard,0,8816.8
random,15100,hybrid,5,5566.2
random,15100,hybrid,10,4649
random,15100,hybrid,15,4082.6
random,15100,hybrid,20,4076.2
random,15100,hybrid,30,3791.6
random,15100,hybrid,50,3801.2
random,15200,standard,0,8617.4
random,15200,hybrid,5,5660.6
random,15200,hybrid,10,4696.6
random,15200,hybrid,15,4164.2
random,15200,hybrid,20,4122.2
random,15200,hybrid,30,3812.2
random,15200,hybrid,50,3891.8
random,15300,standard,0,8894
random,15300,hybrid,5,5683
random,15300,hybrid,10,4933.6
random,15300,hybrid,15,4261.2
random,15300,hybrid,20,4278.2
random,15300,hybrid,30,3972
random,15300,hybrid,50,3953.4
random,15400,standard,0,8836.8
random,15400,hybrid,5,5685
random,15400,hybrid,10,4734
random,15400,hybrid,15,4190
random,15400,hybrid,20,4162.2
random,15400,hybrid,30,3890.4
random,15400,hybrid,50,3890.6
random,15500,standard,0,8862.4
random,15500,hybrid,5,5824.6
random,15500,hybrid,10,4878
random,15500,hybrid,15,4418
random,15500,hybrid,20,4326.6
random,15500,hybrid,30,4109
random,15500,hybrid,50,4113.6
random,15600,standard,0,9044.2
random,15600,hybrid,5,5770.2
random,15600,hybrid,10,4827.8
random,15600,hybrid,15,4404.6
random,15600,hybrid,20,4285
random,15600,hybrid,30,4124.8
random,15600,hybrid,50,4043.4
random,15700,standard,0,9149.4
random,15700,hybrid,5,5766.4
random,15700,hybrid,10,4946.2
random,15700,hybrid,15,4557
random,15700,hybrid,20,4421.2
random,15700,hybrid,30,4319.4
random,15700,hybrid,50,4085.8
random,15800,standard,0,9274.6
random,15800,hybrid,5,5865.2
random,15800,hybrid,10,4939.2
random,15800,hybrid,15,4660.6
random,15800,hybrid,20,4396.2
random,15800,hybrid,30,4377.2
random,15800,hybrid,50,4111
random,15900,standard,0,9190.8
random,15900,hybrid,5,5860.2
random,15900,hybrid,10,5094.2
random,15900,hybrid,15,4758.4
random,15900,hybrid,20,4426.6
random,15900,hybrid,30,4413.4
random,15900,hybrid,50,4074.2
random,16000,standard,0,9051.6
random,16000,hybrid,5,5732.4
random,16000,hybrid,10,4880.6
random,16000,hybrid,15,4690
random,16000,hybrid,20,4315.4
random,16000,hybrid,30,4312.4
random,16000,hybrid,50,4026.4
random,16100,standard,0,9014
random,16100,hybrid,5,5835.6
random,16100,hybrid,10,4917.6
random,16100,hybrid,15,4780.6
random,16100,hybrid,20,4353
random,16100,hybrid,30,4360.2
random,16100,hybrid,50,4118.4
random,16200,standard,0,9151.2
random,16200,hybrid,5,5850
random,16200,hybrid,10,5021
random,16200,hybrid,15,5023.8
random,16200,hybrid,20,4560.6
random,16200,hybrid,30,4447.8
random,16200,hybrid,50,4130
random,16300,standard,0,9239.4
random,16300,hybrid,5,5824.4
random,16300,hybrid,10,4999
random,16300,hybrid,15,4938
random,16300,hybrid,20,4408.4
random,16300,hybrid,30,4400
random,16300,hybrid,50,4099.2
random,16400,standard,0,9100.2
random,16400,hybrid,5,5831.8
random,16400,hybrid,10,5001.2
random,16400,hybrid,15,4993.8
random,16400,hybrid,20,4486.2
random,16400,hybrid,30,4499.8
random,16400,hybrid,50,4200.2
random,16500,standard,0,9236
random,16500,hybrid,5,6005
random,16500,hybrid,10,5081.6
random,16500,hybrid,15,5052.6
random,16500,hybrid,20,4531.2
random,16500,hybrid,30,4487.8
random,16500,hybrid,50,4167.2
random,16600,standard,0,9454.2
random,16600,hybrid,5,5947.4
random,16600,hybrid,10,5059.8
random,16600,hybrid,15,5103
random,16600,hybrid,20,4476.6
random,16600,hybrid,30,4472.4
random,16600,hybrid,50,4180.8
random,16700,standard,0,9588.4
random,16700,hybrid,5,6035.6
random,16700,hybrid,10,5096.2
random,16700,hybrid,15,5099
random,16700,hybrid,20,4535.2
random,16700,hybrid,30,4575.6
random,16700,hybrid,50,4288.8
random,16800,standard,0,9584.4
random,16800,hybrid,5,6001
random,16800,hybrid,10,5104
random,16800,hybrid,15,5151.6
random,16800,hybrid,20,4648.8
random,16800,hybrid,30,4591.2
random,16800,hybrid,50,4251.8
random,16900,standard,0,9711.8
random,16900,hybrid,5,6092.4
random,16900,hybrid,10,5132.8
random,16900,hybrid,15,5142.6
random,16900,hybrid,20,4549.6
random,16900,hybrid,30,4554
random,16900,hybrid,50,4281
random,17000,standard,0,9763.6
random,17000,hybrid,5,6119.8
random,17000,hybrid,10,5162.6
random,17000,hybrid,15,5226.4
random,17000,hybrid,20,4642.2
random,17000,hybrid,30,4759.4
random,17000,hybrid,50,4364.8
random,17100,standard,0,9700.2
random,17100,hybrid,5,6113.2
random,17100,hybrid,10,5186.2
random,17100,hybrid,15,5188.6
random,17100,hybrid,20,4743.8
random,17100,hybrid,30,4671
random,17100,hybrid,50,4343.4
random,17200,standard,0,9675.8
random,17200,hybrid,5,6112
random,17200,hybrid,10,5280
random,17200,hybrid,15,5339.2
random,17200,hybrid,20,4739.6
random,17200,hybrid,30,4704.6
random,17200,hybrid,50,4356.2
random,17300,standard,0,10148.2
random,17300,hybrid,5,6592
random,17300,hybrid,10,5296.6
random,17300,hybrid,15,5339.4
random,17300,hybrid,20,4748.6
random,17300,hybrid,30,4708.4
random,17300,hybrid,50,4385.4
random,17400,standard,0,9951.8
random,17400,hybrid,5,6178
random,17400,hybrid,10,5265.2
random,17400,hybrid,15,5287.4
random,17400,hybrid,20,4740.6
random,17400,hybrid,30,4751
random,17400,hybrid,50,4454.8
random,17500,standard,0,10144.4
random,17500,hybrid,5,6248.6
random,17500,hybrid,10,5387.2
random,17500,hybrid,15,5345
random,17500,hybrid,20,4730
random,17500,hybrid,30,4740.8
random,17500,hybrid,50,4444.2
random,17600,standard,0,10247
random,17600,hybrid,5,6313.4
random,17600,hybrid,10,5430
random,17600,hybrid,15,5368.8
random,17600,hybrid,20,4859.2
random,17600,hybrid,30,4882.4
random,17600,hybrid,50,4488.8
random,17700,standard,0,10300.4
random,17700,hybrid,5,6398.8
random,17700,hybrid,10,5371.8
random,17700,hybrid,15,5379.6
random,17700,hybrid,20,4810.8
random,17700,hybrid,30,4860.2
random,17700,hybrid,50,4662.6
random,17800,standard,0,10439.6
random,17800,hybrid,5,6494
random,17800,hybrid,10,5417.2
random,17800,hybrid,15,5377.8
random,17800,hybrid,20,4882.6
random,17800,hybrid,30,4913.4
random,17800,hybrid,50,4533.2
random,17900,standard,0,10518.4
random,17900,hybrid,5,6405.8
random,17900,hybrid,10,5401.8
random,17900,hybrid,15,5390.6
random,17900,hybrid,20,4888.8
random,17900,hybrid,30,5479
random,17900,hybrid,50,4577.4
random,18000,standard,0,10420.4
random,18000,hybrid,5,6549.6
random,18000,hybrid,10,5464.2
random,18000,hybrid,15,5609.6
random,18000,hybrid,20,4938
random,18000,hybrid,30,4944.4
random,18000,hybrid,50,4613.8
random,18100,standard,0,10670.8
random,18100,hybrid,5,6445.6
random,18100,hybrid,10,5503
random,18100,hybrid,15,5588.6
random,18100,hybrid,20,4980.2
random,18100,hybrid,30,4898.2
random,18100,hybrid,50,4602.6
random,18200,standard,0,10729
random,18200,hybrid,5,6515.2
random,18200,hybrid,10,5547.8
random,18200,hybrid,15,5522.6
random,18200,hybrid,20,4939.6
random,18200,hybrid,30,4917.4
random,18200,hybrid,50,4648
random,18300,standard,0,14743.8
random,18300,hybrid,5,7237.8
random,18300,hybrid,10,5561.2
random,18300,hybrid,15,5555.6
random,18300,hybrid,20,4978
random,18300,hybrid,30,4970
random,18300,hybrid,50,4707.2
random,18400,standard,0,10637.2
random,18400,hybrid,5,6529
random,18400,hybrid,10,5760
random,18400,hybrid,15,5667.4
random,18400,hybrid,20,5016
random,18400,hybrid,30,5028.6
random,18400,hybrid,50,4696.6
random,18500,standard,0,10858.4
random,18500,hybrid,5,6558.4
random,18500,hybrid,10,5609.2
random,18500,hybrid,15,5649.6
random,18500,hybrid,20,5367
random,18500,hybrid,30,5061.8
random,18500,hybrid,50,4775.4
random,18600,standard,0,10692.8
random,18600,hybrid,5,6687.4
random,18600,hybrid,10,5653.6
random,18600,hybrid,15,5637
random,18600,hybrid,20,5066.8
random,18600,hybrid,30,5053.2
random,18600,hybrid,50,4739.2
random,18700,standard,0,10840.8
random,18700,hybrid,5,6598
random,18700,hybrid,10,5617.4
random,18700,hybrid,15,5612.4
random,18700,hybrid,20,5037
random,18700,hybrid,30,5038.8
random,18700,hybrid,50,4837.6
random,18800,standard,0,10886.4
random,18800,hybrid,5,6676
random,18800,hybrid,10,5759.4
random,18800,hybrid,15,5714
random,18800,hybrid,20,5120.2
random,18800,hybrid,30,5106.6
random,18800,hybrid,50,4805.2
random,18900,standard,0,10902.6
random,18900,hybrid,5,6652.2
random,18900,hybrid,10,5694
random,18900,hybrid,15,5689.2
random,18900,hybrid,20,5088
random,18900,hybrid,30,5102.8
random,18900,hybrid,50,4805.2
random,19000,standard,0,10972.6
random,19000,hybrid,5,6693.2
random,19000,hybrid,10,5746.6
random,19000,hybrid,15,5731.2
random,19000,hybrid,20,5186.2
random,19000,hybrid,30,5175.8
random,19000,hybrid,50,4859.6
random,19100,standard,0,11098.4
random,19100,hybrid,5,6679.2
random,19100,hybrid,10,5727.4
random,19100,hybrid,15,5725.6
random,19100,hybrid,20,5150
random,19100,hybrid,30,5156.4
random,19100,hybrid,50,4870.4
random,19200,standard,0,10915
random,19200,hybrid,5,6734.2
random,19200,hybrid,10,5759.4
random,19200,hybrid,15,5747.4
random,19200,hybrid,20,5288.2
random,19200,hybrid,30,5314.8
random,19200,hybrid,50,4916.6
random,19300,standard,0,11168
random,19300,hybrid,5,6844.4
random,19300,hybrid,10,5864.4
random,19300,hybrid,15,5839.8
random,19300,hybrid,20,5246.8
random,19300,hybrid,30,5200
random,19300,hybrid,50,4939.6
random,19400,standard,0,11381.6
random,19400,hybrid,5,6863
random,19400,hybrid,10,5846.6
random,19400,hybrid,15,5835.6
random,19400,hybrid,20,5426.6
random,19400,hybrid,30,5334.6
random,19400,hybrid,50,4969.8
random,19500,standard,0,11417.2
random,19500,hybrid,5,6840.2
random,19500,hybrid,10,5950.8
random,19500,hybrid,15,5929
random,19500,hybrid,20,5278.2
random,19500,hybrid,30,5315.4
random,19500,hybrid,50,5061.2
random,19600,standard,0,11221.6
random,19600,hybrid,5,6925.4
random,19600,hybrid,10,5959.6
random,19600,hybrid,15,5875
random,19600,hybrid,20,5308.6
random,19600,hybrid,30,5278
random,19600,hybrid,50,5007
random,19700,standard,0,11217.6
random,19700,hybrid,5,6922.6
random,19700,hybrid,10,6033.8
random,19700,hybrid,15,5972.6
random,19700,hybrid,20,5404.2
random,19700,hybrid,30,5344.2
random,19700,hybrid,50,5064.4
random,19800,standard,0,11257.4
random,19800,hybrid,5,6858.4
random,19800,hybrid,10,5980.6
random,19800,hybrid,15,6017.6
random,19800,hybrid,20,5489.4
random,19800,hybrid,30,5431.6
random,19800,hybrid,50,5089.2
random,19900,standard,0,11787.8
random,19900,hybrid,5,6963.4
random,19900,hybrid,10,5948.4
random,19900,hybrid,15,5947.8
random,19900,hybrid,20,5358.8
random,19900,hybrid,30,5353.2
random,19900,hybrid,50,5112.2
random,20000,standard,0,11844.6
random,20000,hybrid,5,7036.8
random,20000,hybrid,10,6045
random,20000,hybrid,15,5998.2
random,20000,hybrid,20,5447.6
random,20000,hybrid,30,5453.4
random,20000,hybrid,50,5159
random,20100,standard,0,11833.6
random,20100,hybrid,5,7051
random,20100,hybrid,10,6073.8
random,20100,hybrid,15,6032.2
random,20100,hybrid,20,5503.4
random,20100,hybrid,30,5546
random,20100,hybrid,50,5340.4
random,20200,standard,0,11557.4
random,20200,hybrid,5,6974.8
random,20200,hybrid,10,6030.8
random,20200,hybrid,15,6054.4
random,20200,hybrid,20,5498.4
random,20200,hybrid,30,5436.4
random,20200,hybrid,50,5172
random,20300,standard,0,11561
random,20300,hybrid,5,6982.4
random,20300,hybrid,10,6045.6
random,20300,hybrid,15,6056.8
random,20300,hybrid,20,5477.6
random,20300,hybrid,30,5517.2
random,20300,hybrid,50,5243.4
random,20400,standard,0,11857
random,20400,hybrid,5,7147
random,20400,hybrid,10,6140.8
random,20400,hybrid,15,6124.2
random,20400,hybrid,20,5555.8
random,20400,hybrid,30,5615.4
random,20400,hybrid,50,5365.6
random,20500,standard,0,11856.8
random,20500,hybrid,5,7307.4
random,20500,hybrid,10,6148.2
random,20500,hybrid,15,6188.6
random,20500,hybrid,20,5640.6
random,20500,hybrid,30,5536.6
random,20500,hybrid,50,5279.4
random,20600,standard,0,11975.8
random,20600,hybrid,5,7328
random,20600,hybrid,10,6219.2
random,20600,hybrid,15,6145.2
random,20600,hybrid,20,5619
random,20600,hybrid,30,5536.6
random,20600,hybrid,50,5295
random,20700,standard,0,11778.8
random,20700,hybrid,5,7449.8
random,20700,hybrid,10,6419.8
random,20700,hybrid,15,6244
random,20700,hybrid,20,5802.8
random,20700,hybrid,30,5631.2
random,20700,hybrid,50,5380.4
random,20800,standard,0,12290
random,20800,hybrid,5,7314.4
random,20800,hybrid,10,6367.2
random,20800,hybrid,15,6206
random,20800,hybrid,20,5808.8
random,20800,hybrid,30,5611.2
random,20800,hybrid,50,5340.6
random,20900,standard,0,12039.8
random,20900,hybrid,5,7500.4
random,20900,hybrid,10,6457
random,20900,hybrid,15,6215.6
random,20900,hybrid,20,5937
random,20900,hybrid,30,5885.2
random,20900,hybrid,50,5424.8
random,21000,standard,0,12034.6
random,21000,hybrid,5,7446.8
random,21000,hybrid,10,6667.4
random,21000,hybrid,15,6252
random,21000,hybrid,20,5975.4
random,21000,hybrid,30,5659.4
random,21000,hybrid,50,5398.4
random,21100,standard,0,12446.4
random,21100,hybrid,5,7509.6
random,21100,hybrid,10,6585.2
random,21100,hybrid,15,6267.6
random,21100,hybrid,20,6102.8
random,21100,hybrid,30,5706.4
random,21100,hybrid,50,5439
random,21200,standard,0,12086.4
random,21200,hybrid,5,7518.8
random,21200,hybrid,10,6643.6
random,21200,hybrid,15,6285
random,21200,hybrid,20,6134
random,21200,hybrid,30,5710.2
random,21200,hybrid,50,5465.2
random,21300,standard,0,12287.2
random,21300,hybrid,5,7627.6
random,21300,hybrid,10,6759.2
random,21300,hybrid,15,6310.4
random,21300,hybrid,20,6245.6
random,21300,hybrid,30,5745.6
random,21300,hybrid,50,5521.4
random,21400,standard,0,12514.6
random,21400,hybrid,5,7679.4
random,21400,hybrid,10,6877.4
random,21400,hybrid,15,6548.8
random,21400,hybrid,20,6478
random,21400,hybrid,30,5886.2
random,21400,hybrid,50,5627.6
random,21500,standard,0,12667.4
random,21500,hybrid,5,7956
random,21500,hybrid,10,6951.2
random,21500,hybrid,15,6413.2
random,21500,hybrid,20,6595
random,21500,hybrid,30,5958.2
random,21500,hybrid,50,5582.6
random,21600,standard,0,12396.6
random,21600,hybrid,5,7766.8
random,21600,hybrid,10,7003.6
random,21600,hybrid,15,6542.4
random,21600,hybrid,20,6509.2
random,21600,hybrid,30,5887.6
random,21600,hybrid,50,5642.6
random,21700,standard,0,12540.8
random,21700,hybrid,5,7921.8
random,21700,hybrid,10,7123.8
random,21700,hybrid,15,6461.4
random,21700,hybrid,20,6475
random,21700,hybrid,30,5856.6
random,21700,hybrid,50,5606.4
random,21800,standard,0,12494.2
random,21800,hybrid,5,7906.4
random,21800,hybrid,10,7101.6
random,21800,hybrid,15,6590.4
random,21800,hybrid,20,6642.6
random,21800,hybrid,30,5914.8
random,21800,hybrid,50,5641
random,21900,standard,0,12562.2
random,21900,hybrid,5,7987.4
random,21900,hybrid,10,7237.2
random,21900,hybrid,15,6572
random,21900,hybrid,20,6542.8
random,21900,hybrid,30,5896.2
random,21900,hybrid,50,5667.4
random,22000,standard,0,13035.8
random,22000,hybrid,5,8078.4
random,22000,hybrid,10,7260.4
random,22000,hybrid,15,6549.8
random,22000,hybrid,20,6631
random,22000,hybrid,30,5949.6
random,22000,hybrid,50,5799
random,22100,standard,0,13003.2
random,22100,hybrid,5,8148.4
random,22100,hybrid,10,7346.8
random,22100,hybrid,15,6550.8
random,22100,hybrid,20,6684
random,22100,hybrid,30,6009.2
random,22100,hybrid,50,5747.2
random,22200,standard,0,13091.6
random,22200,hybrid,5,8390.2
random,22200,hybrid,10,7542.2
random,22200,hybrid,15,6753.8
random,22200,hybrid,20,6804
random,22200,hybrid,30,5994.2
random,22200,hybrid,50,5806
random,22300,standard,0,13241.2
random,22300,hybrid,5,8325
random,22300,hybrid,10,7529
random,22300,hybrid,15,6622.4
random,22300,hybrid,20,6635
random,22300,hybrid,30,6018
random,22300,hybrid,50,5815.8
random,22400,standard,0,13293
random,22400,hybrid,5,8432.4
random,22400,hybrid,10,7848.8
random,22400,hybrid,15,6703.2
random,22400,hybrid,20,6682.8
random,22400,hybrid,30,6161.2
random,22400,hybrid,50,5837.8
random,22500,standard,0,13099
random,22500,hybrid,5,8603.6
random,22500,hybrid,10,7783.8
random,22500,hybrid,15,6726.2
random,22500,hybrid,20,6829.8
random,22500,hybrid,30,6206.2
random,22500,hybrid,50,5860.4
random,22600,standard,0,13158.4
random,22600,hybrid,5,8637.6
